productID,mainCategoryID,subCategoryID,price,stock,name,weight
823,8,40,9400,79,상품823,470
824,17,33,8100,81,상품824,60
825,7,11,2600,69,상품825,110
826,8,4,4100,68,상품826,70
827,12,3,9800,84,상품827,410
828,5,17,8400,46,상품828,70
829,6,26,5700,65,상품829,500
830,2,34,5700,38,상품830,290
831,3,32,4100,65,상품831,360
832,5,12,2500,51,상품832,480
833,6,26,4000,48,상품833,20
834,16,41,3600,32,상품834,110
835,7,15,5900,73,상품835,250
836,9,22,900,53,상품836,100
837,5,13,9700,62,상품837,30
838,8,40,800,95,상품838,380
839,10,10,3300,85,상품839,460
840,3,16,4400,51,상품840,420
841,5,42,3000,95,상품841,10
842,2,21,2200,46,상품842,410
843,7,11,4200,37,상품843,140
844,17,33,800,50,상품844,90
845,9,31,5300,42,상품845,290
846,5,12,3300,85,상품846,170
847,2,14,8100,76,상품847,350
848,4,30,5900,94,상품848,440
849,6,37,3800,99,상품849,300
850,7,15,8500,40,상품850,490
851,9,36,900,99,상품851,440
852,6,37,5900,92,상품852,430
853,9,22,1600,82,상품853,320
854,12,28,7800,50,상품854,430
855,10,10,4800,67,상품855,200
856,12,3,2800,64,상품856,260
857,6,2,3600,38,상품857,230
858,2,21,6700,98,상품858,440
859,10,20,7000,47,상품859,170
860,8,35,7100,39,상품860,160
861,2,25,2300,61,상품861,280
862,8,4,5000,50,상품862,120
863,17,19,6700,31,상품863,340
864,12,28,9000,82,상품864,180
865,11,23,1700,50,상품865,290
866,12,3,800,42,상품866,10
867,15,29,5500,41,상품867,450
868,9,36,7200,54,상품868,400
869,12,3,3100,92,상품869,440
870,8,40,5200,93,상품870,270
871,12,28,5300,130,상품871,200
872,17,33,6100,69,상품872,180
873,1,27,9000,78,상품873,60
874,11,23,7000,65,상품874,40
875,7,15,1600,46,상품875,40
876,10,20,2100,33,상품876,420
877,3,16,2200,90,상품877,240
878,15,29,800,61,상품878,60
879,2,34,9200,72,상품879,350
880,6,2,5100,36,상품880,320
881,8,35,2600,82,상품881,250
882,9,22,6200,95,상품882,20
883,11,23,1500,45,상품883,290
884,3,16,7500,31,상품884,120
885,17,6,9500,59,상품885,180
886,17,6,8400,67,상품886,270
887,8,4,5100,43,상품887,470
888,3,16,8400,84,상품888,330
889,6,37,6200,40,상품889,230
890,5,42,500,75,상품890,80
891,1,24,5200,36,상품891,240
892,6,26,6000,51,상품892,20
893,10,10,9700,93,상품893,430
894,5,17,7100,30,상품894,350
895,15,1,6500,60,상품895,390
896,9,36,5200,46,상품896,30
897,2,34,2100,90,상품897,450
898,8,4,4300,40,상품898,430
899,6,2,6700,40,상품899,480
900,5,17,9500,43,상품900,250
901,9,36,7900,91,상품901,280
902,9,31,7300,98,상품902,330
903,7,11,4600,41,상품903,40
904,2,34,2800,59,상품904,360
905,17,39,9300,32,상품905,30
906,7,11,4600,41,상품906,460
907,2,34,800,91,상품907,300
908,17,8,4500,44,상품908,90
909,2,14,2800,40,상품909,130
910,15,29,3300,84,상품910,400
911,17,33,8200,68,상품911,480
912,6,37,3200,62,상품912,420
913,4,30,5300,41,상품913,160
914,17,8,1500,76,상품914,150
915,6,37,4500,130,상품915,50
916,3,32,6400,39,상품916,410
917,7,15,3500,85,상품917,20
918,6,2,8800,130,상품918,350
919,17,33,3900,96,상품919,410
920,8,40,9600,85,상품920,400
921,8,40,4800,93,상품921,210
922,2,34,6200,89,상품922,90
923,12,28,7000,69,상품923,230
924,12,3,7600,31,상품924,260
925,2,34,4000,37,상품925,90
926,17,39,5400,66,상품926,100
927,4,30,5200,99,상품927,140
928,12,3,1500,32,상품928,150
929,1,27,7100,44,상품929,140
930,10,10,5200,44,상품930,40
931,15,29,3100,86,상품931,480
932,5,17,800,39,상품932,270
933,8,35,9200,78,상품933,150
934,1,24,1900,58,상품934,210
935,5,12,3500,69,상품935,110
936,15,29,5000,40,상품936,110
937,12,3,5700,47,상품937,40
938,16,41,5400,62,상품938,340
939,8,35,5100,46,상품939,60
940,17,8,600,31,상품940,200
941,8,35,8900,52,상품941,90
942,9,22,2200,31,상품942,340
943,2,21,7300,84,상품943,370
944,7,15,3000,48,상품944,360
945,17,33,4700,65,상품945,150
946,1,27,5400,71,상품946,490
947,11,5,3200,71,상품947,320
948,13,9,5000,62,상품948,440
949,10,18,3600,36,상품949,440
950,1,27,2400,97,상품950,290
951,2,21,3500,31,상품951,140
952,5,42,8500,86,상품952,110
953,9,22,9200,74,상품953,290
954,17,8,7400,86,상품954,110
955,8,40,5000,93,상품955,290
956,17,19,5200,65,상품956,30
957,11,23,5000,52,상품957,370
958,17,39,700,34,상품958,500
959,17,33,5400,96,상품959,210
960,1,27,9800,58,상품960,180
961,5,12,1600,71,상품961,460
962,2,34,7400,70,상품962,420
963,9,36,5300,57,상품963,80
964,11,5,3000,59,상품964,90
965,5,12,8800,69,상품965,170
966,15,29,8400,61,상품966,10
967,5,43,4300,57,상품967,30
968,4,30,5400,30,상품968,40
969,3,16,800,69,상품969,230
970,6,37,2700,75,상품970,290
971,12,28,7000,71,상품971,430
972,3,32,4000,82,상품972,390
973,8,4,5300,74,상품973,230
974,2,21,9300,60,상품974,480
975,17,8,9100,66,상품975,160
976,2,34,6500,83,상품976,260
977,5,13,3400,130,상품977,340
978,8,4,1600,98,상품978,200
979,2,21,9100,46,상품979,250
980,15,1,5600,48,상품980,330
981,2,25,3200,72,상품981,100
982,11,5,9100,75,상품982,230
983,9,22,5700,78,상품983,280
984,17,33,7300,33,상품984,60
985,9,36,4900,70,상품985,120
986,5,17,6200,84,상품986,260
987,15,29,2300,53,상품987,30
988,5,42,9200,30,상품988,430
989,15,29,5500,85,상품989,410
990,12,28,6400,94,상품990,170
991,10,18,9300,68,상품991,230
992,3,32,5300,71,상품992,240
993,5,43,5000,47,상품993,60
994,5,42,3600,66,상품994,220
995,17,33,6400,40,상품995,370
996,9,36,7500,50,상품996,320
997,2,21,9000,82,상품997,470
998,3,16,2600,54,상품998,350
999,12,28,9000,96,상품999,420
1000,8,4,7500,46,상품1000,280
1001,6,2,6300,45,상품1001,230
1002,13,9,7900,97,상품1002,430
1003,6,26,8700,42,상품1003,70
1004,12,3,5500,73,상품1004,280
1005,10,18,2500,52,상품1005,190
1006,8,35,9000,49,상품1006,450
1007,17,6,6200,32,상품1007,440
1008,10,18,7400,42,상품1008,260
1009,11,23,3500,93,상품1009,360
1010,8,35,2100,32,상품1010,370
1011,5,12,6500,41,상품1011,460
1012,17,19,1700,84,상품1012,200
1013,11,5,4600,68,상품1013,90
1014,2,34,4800,52,상품1014,280
1015,8,4,5000,43,상품1015,470
1016,2,25,8500,87,상품1016,370
1017,17,8,2300,30,상품1017,310
1018,4,30,5200,130,상품1018,170
1019,11,5,9100,39,상품1019,70
1020,17,39,5000,86,상품1020,100
1021,2,21,8900,83,상품1021,330
1022,3,16,5500,51,상품1022,240
1023,5,42,9800,32,상품1023,320
1024,15,29,7500,87,상품1024,450
1025,6,2,2500,62,상품1025,40
1026,6,2,4700,50,상품1026,60
1027,9,31,9600,53,상품1027,20
1028,3,32,8500,130,상품1028,110
1029,12,28,3200,65,상품1029,190
1030,9,36,4500,54,상품1030,380
1031,2,21,2400,61,상품1031,430
1032,11,5,4100,35,상품1032,460
1033,3,16,5600,63,상품1033,150
1034,5,12,5500,76,상품1034,390
1035,11,38,3800,47,상품1035,60
1036,10,18,8900,92,상품1036,10
1037,15,1,3200,74,상품1037,90
1038,3,32,3700,85,상품1038,390
1039,2,25,1700,70,상품1039,370
1040,10,20,7800,85,상품1040,470
1041,4,30,7100,63,상품1041,340
1042,12,3,8800,34,상품1042,160
1043,9,31,6700,76,상품1043,70
1044,15,29,4000,47,상품1044,180
1045,7,11,9700,42,상품1045,60
1046,17,39,8700,45,상품1046,70
1047,2,21,2200,84,상품1047,320
1048,1,27,5400,52,상품1048,200
1049,2,34,4100,40,상품1049,480
1050,2,14,6700,82,상품1050,460
1051,11,23,900,69,상품1051,50
1052,9,22,2900,38,상품1052,150
1053,13,9,7600,63,상품1053,250
1054,7,15,9700,64,상품1054,320
1055,1,27,9300,77,상품1055,110
1056,15,29,1800,55,상품1056,450
1057,12,28,4700,62,상품1057,50
1058,5,12,4300,40,상품1058,60
1059,16,41,7400,43,상품1059,120
1060,17,6,8000,86,상품1060,60
1061,6,2,2300,35,상품1061,440
1062,3,16,6900,79,상품1062,220
1063,3,32,4500,41,상품1063,170
1064,5,43,5600,87,상품1064,210
1065,2,25,1500,70,상품1065,110
1066,5,12,6800,30,상품1066,290
1067,17,33,2900,35,상품1067,50
1068,12,3,6600,87,상품1068,170
1069,17,8,9500,88,상품1069,60
1070,1,24,4200,44,상품1070,410
1071,17,33,5900,56,상품1071,60
1072,10,10,9900,88,상품1072,40
1073,12,3,7900,97,상품1073,400
1074,12,3,6000,51,상품1074,160
1075,6,2,3100,97,상품1075,200
1076,15,1,5600,96,상품1076,380
1077,10,10,3400,83,상품1077,120
1078,15,29,5900,72,상품1078,230
1079,8,40,9100,77,상품1079,460
1080,17,8,8400,88,상품1080,140
1081,17,39,3300,49,상품1081,270
1082,11,23,4100,47,상품1082,260
1083,17,8,8100,89,상품1083,80
1084,5,43,5300,45,상품1084,220
1085,8,4,4500,44,상품1085,290
1086,2,34,2900,80,상품1086,70
1087,12,28,700,79,상품1087,220
1088,5,43,7600,62,상품1088,350
1089,8,4,4800,64,상품1089,190
1090,11,38,4500,52,상품1090,340
1091,4,30,2700,99,상품1091,310
1092,7,11,8400,96,상품1092,300
1093,8,40,8600,81,상품1093,350
1094,17,8,4200,77,상품1094,470
1095,15,29,8000,53,상품1095,250
1096,15,1,6500,75,상품1096,130
1097,17,39,5100,84,상품1097,250
1098,9,22,5100,46,상품1098,260
1099,10,20,8600,92,상품1099,160
1100,10,10,1600,75,상품1100,420
1101,11,5,5600,40,상품1101,210
1102,10,20,4000,86,상품1102,150
1103,16,41,4100,79,상품1103,130
1104,17,39,6600,68,상품1104,60
1105,11,38,7900,71,상품1105,170
1106,8,4,5100,99,상품1106,10
1107,11,23,6200,51,상품1107,480
1108,9,31,9700,36,상품1108,450
1109,5,13,5000,67,상품1109,400
1110,3,16,7600,80,상품1110,370
1111,15,29,800,42,상품1111,30
1112,2,21,2900,70,상품1112,330
1113,17,33,2300,73,상품1113,300
1114,2,25,7700,84,상품1114,190
1115,5,12,4900,46,상품1115,290
1116,15,29,6100,54,상품1116,420
1117,5,17,9900,43,상품1117,90
1118,5,42,5000,46,상품1118,70
1119,5,13,5400,57,상품1119,280
1120,6,37,9600,56,상품1120,280
1121,6,26,5300,86,상품1121,110
1122,17,6,7300,34,상품1122,50
1123,10,10,5700,97,상품1123,220
1124,2,14,3000,77,상품1124,470
1125,11,23,6600,78,상품1125,50
1126,2,25,6200,64,상품1126,290
1127,1,24,6800,45,상품1127,320
1128,17,19,8400,91,상품1128,370
1129,1,27,9100,52,상품1129,190
1130,17,8,1800,72,상품1130,430
1131,7,11,5200,96,상품1131,10
1132,17,8,4600,74,상품1132,370
1133,8,4,3400,90,상품1133,180
1134,9,31,5400,87,상품1134,220
1135,3,16,6300,86,상품1135,200
1136,2,34,9800,44,상품1136,170
1137,5,17,9400,75,상품1137,270
1138,5,17,8500,55,상품1138,330
1139,10,18,800,97,상품1139,40
1140,5,43,8700,98,상품1140,10
1141,3,32,9000,82,상품1141,40
1142,10,10,6800,86,상품1142,140
1143,5,42,7500,65,상품1143,130
1144,2,34,8200,87,상품1144,390
1145,12,28,3400,60,상품1145,190
1146,4,30,2900,68,상품1146,370
1147,12,3,2400,30,상품1147,310
1148,9,31,7200,83,상품1148,390
1149,3,16,8700,78,상품1149,260
1150,17,6,1500,51,상품1150,470
1151,8,35,6700,98,상품1151,410
1152,1,24,9900,54,상품1152,360
1153,10,18,7900,75,상품1153,410
1154,5,12,6600,75,상품1154,280
1155,2,34,1900,54,상품1155,460
1156,1,27,2800,47,상품1156,190
1157,11,5,7600,45,상품1157,150
1158,3,32,7400,59,상품1158,280
1159,6,26,3400,33,상품1159,480
1160,10,20,4900,79,상품1160,50
1161,5,42,7400,63,상품1161,60
1162,1,24,8900,55,상품1162,410
1163,5,17,4600,63,상품1163,230
1164,17,8,8600,30,상품1164,150
1165,3,16,4400,43,상품1165,100
1166,6,26,800,65,상품1166,240
1167,5,12,6800,94,상품1167,420
1168,8,4,3400,33,상품1168,10
1169,6,37,5300,54,상품1169,320
1170,17,8,9000,78,상품1170,260
1171,16,41,7700,40,상품1171,500
1172,11,5,5000,87,상품1172,170
1173,2,34,7600,76,상품1173,140
1174,9,22,5800,39,상품1174,140
1175,8,4,3500,94,상품1175,400
1176,7,15,9300,87,상품1176,450
1177,2,34,8500,99,상품1177,60
1178,17,6,9100,89,상품1178,440
1179,9,36,3300,56,상품1179,270
1180,10,20,1900,78,상품1180,260
1181,7,11,3400,95,상품1181,440
1182,11,23,2600,41,상품1182,400
1183,17,19,7000,78,상품1183,240
1184,5,13,1700,74,상품1184,230
1185,8,35,6700,50,상품1185,240
1186,1,24,4700,50,상품1186,180
1187,6,26,1600,59,상품1187,170
1188,5,17,500,95,상품1188,80
1189,8,40,5000,70,상품1189,280
1190,16,41,9600,80,상품1190,80
1191,12,3,8100,37,상품1191,380
1192,7,15,6400,59,상품1192,280
1193,10,10,2300,63,상품1193,460
1194,11,38,1600,83,상품1194,340
1195,8,4,7600,83,상품1195,440
1196,17,19,7400,33,상품1196,370
1197,17,8,1800,58,상품1197,70
1198,7,15,3500,36,상품1198,350
1199,16,41,7500,51,상품1199,390
1200,8,4,7300,53,상품1200,180
1201,9,22,7600,99,상품1201,450
1202,17,33,9100,45,상품1202,410
1203,5,17,900,40,상품1203,480
1204,7,15,1500,91,상품1204,60
1205,15,29,3900,65,상품1205,340
1206,2,21,7000,96,상품1206,10
1207,7,11,8900,76,상품1207,460
1208,5,17,7900,86,상품1208,150
1209,17,19,2400,64,상품1209,50
1210,1,7,2200,93,상품1210,10
1211,8,35,9500,73,상품1211,280
1212,8,4,700,57,상품1212,140
1213,5,13,4700,42,상품1213,240
1214,10,18,1800,34,상품1214,470
1215,17,19,8700,86,상품1215,390
1216,3,16,5400,63,상품1216,490
1217,6,2,3900,97,상품1217,210
1218,10,10,3100,48,상품1218,360
1219,16,41,7300,58,상품1219,460
1220,11,38,9100,95,상품1220,250
1221,13,9,9200,99,상품1221,80
1222,2,21,5600,72,상품1222,300
1223,10,10,5800,73,상품1223,140
1224,3,16,7100,47,상품1224,200
1225,2,25,4900,70,상품1225,60
1226,10,18,8900,32,상품1226,340
1227,12,28,8700,31,상품1227,290
1228,7,11,3400,130,상품1228,180
1229,2,34,7100,83,상품1229,230
1230,17,8,4900,91,상품1230,170
1231,6,26,1800,44,상품1231,260
1232,6,2,6300,51,상품1232,320
1233,6,26,8900,84,상품1233,290
1234,3,16,2000,44,상품1234,410
1235,5,42,2200,44,상품1235,120
1236,8,40,8500,57,상품1236,300
1237,15,29,8100,68,상품1237,260
1238,3,16,3800,63,상품1238,360
1239,9,31,8500,99,상품1239,430
1240,13,9,6500,32,상품1240,80
1241,9,36,5200,46,상품1241,270
1242,15,1,2100,98,상품1242,210
1243,7,11,5500,99,상품1243,470
1244,6,37,7300,39,상품1244,150
1245,17,33,5600,77,상품1245,300
1246,6,2,800,49,상품1246,320
1247,12,3,5200,69,상품1247,490
1248,5,43,5000,38,상품1248,300
1249,2,14,500,95,상품1249,450
1250,1,24,4500,87,상품1250,460
1251,8,4,3800,71,상품1251,470
1252,7,15,2400,67,상품1252,350
1253,13,9,5000,80,상품1253,150
1254,11,23,7500,54,상품1254,90
1255,2,14,7800,88,상품1255,370
1256,2,34,8900,62,상품1256,430
1257,7,15,7800,30,상품1257,440
1258,5,17,6100,62,상품1258,30
1259,5,13,9600,67,상품1259,370
1260,9,36,7000,36,상품1260,190
1261,10,18,5100,63,상품1261,210
1262,5,17,7500,33,상품1262,320
1263,2,21,9500,93,상품1263,130
1264,1,7,2800,44,상품1264,60
1265,5,17,2800,97,상품1265,460
1266,10,10,7800,92,상품1266,390
1267,16,41,3500,69,상품1267,40
1268,12,3,2000,74,상품1268,40
1269,15,1,5100,31,상품1269,30
1270,10,18,6500,130,상품1270,340
1271,3,32,4500,40,상품1271,450
1272,15,1,7500,84,상품1272,390
1273,7,11,9500,61,상품1273,350
1274,16,41,2000,51,상품1274,180
1275,10,18,3000,79,상품1275,470
1276,12,3,5200,40,상품1276,420
1277,17,39,9300,78,상품1277,240
1278,12,28,3700,30,상품1278,70
1279,1,24,6800,45,상품1279,170
1280,17,19,2800,88,상품1280,250
1281,16,41,9800,59,상품1281,90
1282,17,33,1900,43,상품1282,100
1283,10,10,1500,42,상품1283,320
1284,15,1,9900,98,상품1284,490
1285,13,9,4300,30,상품1285,140
1286,5,17,7900,44,상품1286,40
1287,6,26,7000,130,상품1287,210
1288,8,35,5300,49,상품1288,100
1289,3,32,5100,33,상품1289,250
1290,8,4,5200,48,상품1290,40
1291,5,12,3800,66,상품1291,320
1292,10,20,3600,71,상품1292,20
1293,7,15,5800,88,상품1293,140
1294,13,9,5000,94,상품1294,430
1295,11,38,6100,71,상품1295,140
1296,3,32,7100,50,상품1296,20
1297,17,6,9100,87,상품1297,90
1298,6,26,2200,66,상품1298,470
1299,2,25,7200,63,상품1299,350
1300,8,4,1800,88,상품1300,370
1301,16,41,6300,44,상품1301,260
1302,17,39,9600,83,상품1302,60
1303,2,25,7500,57,상품1303,140
1304,12,3,4100,47,상품1304,200
1305,8,40,9300,57,상품1305,420
1306,13,9,4500,40,상품1306,20
1307,11,23,3500,32,상품1307,410
1308,17,39,5300,79,상품1308,100
1309,8,40,8400,61,상품1309,170
1310,9,22,1700,68,상품1310,330
1311,1,7,7800,31,상품1311,40
1312,16,41,600,90,상품1312,480
1313,17,6,5200,79,상품1313,230
1314,11,5,6600,75,상품1314,400
1315,15,29,3200,62,상품1315,130
1316,17,8,6800,64,상품1316,310
1317,10,18,8000,39,상품1317,160
1318,2,14,9400,59,상품1318,300
1319,5,13,5900,56,상품1319,270
1320,9,31,6600,99,상품1320,330
1321,5,43,8100,97,상품1321,120
1322,3,32,6900,80,상품1322,490
1323,9,36,2200,48,상품1323,260
1324,7,15,3500,82,상품1324,300
1325,8,35,3900,34,상품1325,120
1326,17,39,8900,79,상품1326,140
1327,15,1,3300,69,상품1327,400
1328,5,43,4800,86,상품1328,310
1329,12,3,3700,71,상품1329,290
1330,3,32,5100,54,상품1330,280
1331,11,5,7100,42,상품1331,190
1332,17,8,700,47,상품1332,450
1333,17,33,5100,52,상품1333,100
1334,6,2,5300,99,상품1334,140
1335,10,20,2800,98,상품1335,120
1336,1,27,6900,81,상품1336,130
1337,11,5,6500,50,상품1337,100
1338,6,2,2300,83,상품1338,360
1339,6,37,9300,46,상품1339,400
1340,15,29,9800,31,상품1340,280
1341,17,6,5200,45,상품1341,240
1342,9,36,6800,39,상품1342,240
1343,11,5,800,45,상품1343,230
1344,17,33,2400,60,상품1344,120
1345,17,6,8100,30,상품1345,30
1346,6,37,3500,59,상품1346,480
1347,6,26,1900,76,상품1347,30
1348,6,2,5100,55,상품1348,420
1349,11,5,1500,52,상품1349,330
1350,11,23,5300,46,상품1350,480
1351,4,30,6700,44,상품1351,190
1352,3,32,7200,86,상품1352,240
1353,10,18,9700,96,상품1353,150
1354,2,25,5700,33,상품1354,20
1355,10,10,7100,99,상품1355,330
1356,2,34,9100,86,상품1356,160
1357,12,3,9400,60,상품1357,290
1358,4,30,3000,75,상품1358,40
1359,17,6,2600,33,상품1359,60
1360,17,8,5500,30,상품1360,70
1361,10,20,5900,66,상품1361,200
1362,17,39,9400,74,상품1362,430
1363,8,35,5100,96,상품1363,180
1364,1,27,2700,38,상품1364,380
1365,15,29,2800,74,상품1365,150
1366,17,6,5700,97,상품1366,210
1367,12,28,9800,38,상품1367,10
1368,16,41,700,62,상품1368,310
1369,6,2,4000,60,상품1369,30
1370,9,31,6900,56,상품1370,340
1371,12,28,5400,68,상품1371,80
1372,2,25,3800,56,상품1372,100
1373,17,33,2500,46,상품1373,60
1374,11,38,3800,30,상품1374,420
1375,9,31,7000,34,상품1375,370
1376,1,7,8400,87,상품1376,290
1377,13,9,2300,73,상품1377,90
1378,7,11,3100,84,상품1378,480
1379,7,15,8900,32,상품1379,150
1380,11,38,5600,88,상품1380,450
1381,1,24,4600,87,상품1381,300
1382,5,12,5900,94,상품1382,220
1383,5,43,2800,83,상품1383,90
1384,1,7,9000,130,상품1384,460
1385,13,9,3100,49,상품1385,480
1386,11,38,3900,66,상품1386,230
1387,9,31,3400,96,상품1387,140
1388,5,43,5200,30,상품1388,230
1389,3,16,7100,42,상품1389,280
1390,9,36,7200,30,상품1390,280
1391,9,22,6400,51,상품1391,210
1392,2,25,4300,40,상품1392,420
1393,11,23,700,90,상품1393,440
1394,2,14,9000,72,상품1394,60
1395,11,38,4100,130,상품1395,440
1396,15,29,8100,81,상품1396,290
1397,8,40,2400,57,상품1397,50
1398,3,16,3900,93,상품1398,400
1399,10,18,4200,38,상품1399,440
1400,7,11,6300,78,상품1400,360
1401,5,43,3100,32,상품1401,300
1402,10,20,3100,48,상품1402,80
1403,17,6,2000,45,상품1403,60
1404,17,39,6500,30,상품1404,190
1405,12,3,1700,84,상품1405,250
1406,16,41,3100,59,상품1406,10
1407,1,7,9900,87,상품1407,90
1408,7,15,4200,48,상품1408,110
1409,6,26,7700,83,상품1409,40
1410,11,23,7600,96,상품1410,30
1411,8,4,8500,90,상품1411,100
1412,8,40,3300,38,상품1412,40
1413,16,41,800,92,상품1413,170
1414,9,36,5700,78,상품1414,140
1415,9,22,5200,48,상품1415,90
1416,17,8,5200,87,상품1416,130
1417,1,27,8400,45,상품1417,240
1418,11,38,2900,56,상품1418,270
1419,1,24,900,58,상품1419,320
1420,10,10,2400,74,상품1420,120
1421,5,42,8400,68,상품1421,210
1422,6,26,6400,32,상품1422,480
1423,3,16,8400,71,상품1423,20
1424,5,17,1900,62,상품1424,490
1425,2,25,8900,90,상품1425,140
1426,7,11,5700,68,상품1426,280
1427,6,26,5400,73,상품1427,110
1428,1,24,2300,50,상품1428,320
1429,2,34,5700,89,상품1429,420
1430,6,2,1500,34,상품1430,330
1431,16,41,5600,43,상품1431,50
1432,9,36,7100,76,상품1432,410
1433,13,9,6200,55,상품1433,70
1434,1,24,800,76,상품1434,190
1435,6,26,2100,66,상품1435,460
1436,11,38,3400,41,상품1436,160
1437,7,11,5200,33,상품1437,440
1438,10,10,7100,74,상품1438,110
1439,3,32,2800,79,상품1439,500
1440,6,26,9000,31,상품1440,210
1441,2,25,9200,78,상품1441,10
1442,16,41,1900,43,상품1442,230
1443,11,5,3200,53,상품1443,10
1444,10,20,7900,66,상품1444,280
1445,2,25,3300,84,상품1445,80
1446,17,19,6400,88,상품1446,360
1447,17,19,6700,98,상품1447,320
1448,8,4,6400,65,상품1448,350
1449,8,40,900,30,상품1449,50
1450,6,37,5100,91,상품1450,250
1451,16,41,4100,71,상품1451,490
1452,17,33,3300,93,상품1452,450
1453,8,4,6200,86,상품1453,210
1454,10,10,3000,130,상품1454,270
1455,5,42,1700,40,상품1455,70
1456,17,39,800,45,상품1456,410
1457,2,34,4800,84,상품1457,410
1458,5,42,2500,77,상품1458,240
1459,10,10,2600,32,상품1459,300
1460,11,23,5200,35,상품1460,70
1461,2,21,6600,45,상품1461,390
1462,5,17,800,81,상품1462,130
1463,2,25,8300,72,상품1463,430
1464,11,38,5500,73,상품1464,90
1465,8,40,7100,77,상품1465,450
1466,13,9,4300,87,상품1466,310
1467,5,12,7500,77,상품1467,430
1468,2,34,4800,36,상품1468,150
1469,1,27,6900,53,상품1469,270
1470,5,43,9600,93,상품1470,360
1471,4,30,5500,99,상품1471,240
1472,17,8,7800,54,상품1472,220
1473,3,16,8700,75,상품1473,130
1474,3,32,5500,84,상품1474,210
1475,12,28,3800,82,상품1475,20
1476,9,31,4900,47,상품1476,320
1477,15,29,3600,81,상품1477,140
1478,7,15,1600,70,상품1478,20
1479,6,2,1700,39,상품1479,400
1480,17,6,6900,51,상품1480,260
1481,3,16,1900,93,상품1481,40
1482,15,1,4800,47,상품1482,290
1483,13,9,4400,84,상품1483,290
1484,9,36,500,34,상품1484,370
1485,15,1,3400,43,상품1485,390
1486,16,41,7300,37,상품1486,260
1487,1,24,6100,45,상품1487,20
1488,7,15,4800,77,상품1488,290
1489,10,20,8400,89,상품1489,400
1490,4,30,9700,47,상품1490,50
1491,15,1,6800,65,상품1491,150
1492,6,37,9700,52,상품1492,190
1493,5,13,6900,86,상품1493,80
1494,15,29,5200,38,상품1494,410
1495,2,21,5200,72,상품1495,240
1496,9,31,4400,89,상품1496,20
1497,10,18,7800,44,상품1497,70
1498,4,30,5100,99,상품1498,70
1499,10,18,3100,96,상품1499,90
1500,8,35,4100,34,상품1500,270
1501,10,18,8600,92,상품1501,340
1502,9,22,3500,61,상품1502,380
1503,7,11,3500,93,상품1503,410
1504,2,14,2900,63,상품1504,260
1505,10,10,8500,93,상품1505,10
1506,13,9,3600,94,상품1506,120
1507,5,42,3800,53,상품1507,230
1508,8,40,4600,70,상품1508,290
1509,9,22,4500,130,상품1509,480
1510,2,34,2000,41,상품1510,220
1511,2,25,9500,30,상품1511,470
1512,11,23,8600,64,상품1512,480
1513,13,9,3400,38,상품1513,310
1514,12,28,3000,85,상품1514,40
1515,1,24,4500,43,상품1515,330
1516,15,29,6800,57,상품1516,490
1517,5,42,800,97,상품1517,390
1518,6,2,4600,76,상품1518,100
1519,10,18,6300,34,상품1519,460
1520,5,42,5300,32,상품1520,260
1521,9,36,5100,53,상품1521,210
1522,15,29,3100,67,상품1522,320
1523,13,9,3000,48,상품1523,270
1524,2,34,9500,50,상품1524,280
1525,10,20,9000,88,상품1525,120
1526,11,5,7000,64,상품1526,310
1527,16,41,6600,59,상품1527,100
1528,11,23,5100,68,상품1528,310
1529,17,39,1700,44,상품1529,50
1530,7,11,5500,59,상품1530,80
1531,7,11,8300,70,상품1531,50
1532,5,12,3700,51,상품1532,170
1533,6,37,3800,95,상품1533,300
1534,5,43,8700,67,상품1534,300
1535,4,30,6700,81,상품1535,170
1536,5,12,5200,76,상품1536,450
1537,10,18,2100,78,상품1537,280
1538,1,24,6200,93,상품1538,60
1539,2,14,5400,54,상품1539,280
1540,3,16,9500,82,상품1540,300
1541,2,14,8000,88,상품1541,240
1542,15,1,600,91,상품1542,100
1543,5,13,5600,90,상품1543,140
1544,2,25,4700,50,상품1544,140
1545,12,28,7700,97,상품1545,20
1546,5,42,2500,78,상품1546,100
1547,13,9,6400,36,상품1547,240
1548,11,23,5000,37,상품1548,440
1549,10,10,2800,54,상품1549,330
1550,3,32,5000,91,상품1550,380
1551,3,32,4900,95,상품1551,60
1552,12,3,5200,72,상품1552,450
1553,17,6,5100,63,상품1553,480
1554,17,8,2700,84,상품1554,200
1555,15,1,1600,71,상품1555,290
1556,1,24,6700,45,상품1556,480
1557,10,10,5900,68,상품1557,120
1558,5,42,8600,36,상품1558,450
1559,10,10,6900,53,상품1559,110
1560,6,26,600,30,상품1560,110
1561,12,28,8500,95,상품1561,10
1562,1,7,9000,55,상품1562,470
1563,12,3,8000,87,상품1563,430
1564,5,17,5400,35,상품1564,440
1565,10,10,3200,81,상품1565,260
1566,9,31,600,59,상품1566,240
1567,10,10,9300,78,상품1567,130
1568,5,12,7600,40,상품1568,420
1569,1,7,9200,47,상품1569,80
1570,15,1,7700,96,상품1570,150
1571,16,41,1500,32,상품1571,300
1572,5,12,4300,130,상품1572,470
1573,3,16,7800,64,상품1573,30
1574,2,14,600,96,상품1574,280
1575,17,19,1700,93,상품1575,40
1576,2,21,5800,98,상품1576,350
1577,5,43,8700,75,상품1577,280
1578,10,10,5200,46,상품1578,100
